bsan,bit-set-0.10.0,tests::test_bit_set_basic,success,17.191,1.0424070092,0.017605984130963852,1.0378696725,1.016631312,1.071814955,10,2026-07-10T21:02:46Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_cmp,success,17.191,1.0446979175,0.008474611916740782,1.0437901475000002,1.029076807,1.058343438,10,2026-07-10T21:02:57Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_debug,success,17.191,1.0742102003,0.019408156361330534,1.071556151,1.050776983,1.115752977,10,2026-07-10T21:03:09Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_difference,success,17.191,1.0777922058,0.02797050356553382,1.0704964860000001,1.0550662690000001,1.151895049,10,2026-07-10T21:03:21Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_difference_with,success,17.191,1.064554776,0.009211045945660029,1.0639714475000002,1.048211055,1.083419846,10,2026-07-10T21:03:33Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_display,success,17.191,1.0572717905,0.008687153604741302,1.0559502900000002,1.043516551,1.072944049,10,2026-07-10T21:03:44Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_eq,success,17.191,1.0607750582,0.011928822876577205,1.0567215490000001,1.0485266,1.086069118,10,2026-07-10T21:03:56Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_from_usizes,success,17.191,1.1022191584999999,0.010260722902623668,1.103787757,1.08740533,1.120620163,10,2026-07-10T21:04:08Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_frombit_vec_init,success,17.191,1.0786657229,0.007902081741608497,1.078291499,1.066903613,1.093849724,10,2026-07-10T21:04:20Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_intersect_with,success,17.191,1.067773809,0.006936548426725763,1.0678259655,1.059435053,1.081266228,10,2026-07-10T21:04:32Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_intersection,success,17.191,1.0689399993000002,0.0073650773052588185,1.0695428665,1.057647587,1.080939124,10,2026-07-10T21:04:44Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_is_disjoint,success,17.191,1.0503988437,0.006603267582239886,1.0507670295,1.04040291,1.061481729,10,2026-07-10T21:04:55Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_iterator,success,17.191,5.6933414269,0.03403738361642414,5.699244093000001,5.643318274,5.761704947,10,2026-07-10T21:05:58Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_shrink_to_fit,success,17.191,1.0478155081999998,0.005521555019748288,1.047698082,1.037920448,1.058491643,10,2026-07-10T21:06:09Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_shrink_to_fit_new,success,17.191,1.0409568898,0.0058906198843052815,1.0428007515,1.027071115,1.047607725,10,2026-07-10T21:06:21Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_subset,success,17.191,1.0397750239,0.00599895891526177,1.0381357475,1.030982715,1.049875298,10,2026-07-10T21:06:32Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_symmetric_difference,success,17.191,1.0285567086,0.004254934317433322,1.028271299,1.022657903,1.036748985,10,2026-07-10T21:06:44Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_symmetric_difference_with,success,17.191,1.0298504188,0.0031921346844649983,1.0309882799999999,1.022909641,1.032892374,10,2026-07-10T21:06:55Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_union,success,17.191,1.0323114049000002,0.0038203573075443887,1.0327885810000001,1.024870801,1.039047069,10,2026-07-10T21:07:06Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_set_union_with,success,17.191,1.0310958741,0.005160123230567206,1.030952441,1.020281681,1.037721459,10,2026-07-10T21:07:18Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_vec_clone,success,17.191,1.0372018158,0.004117357749182269,1.037424006,1.028990774,1.042504743,10,2026-07-10T21:07:29Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_vec_masking,success,17.191,1.0193439807,0.004793773842392695,1.020744076,1.011696166,1.025410852,10,2026-07-10T21:07:40Z,1937621.10
bsan,bit-set-0.10.0,tests::test_bit_vec_remove,success,17.191,1.0223393911999998,0.007852677014747025,1.022167973,1.010848307,1.034031047,10,2026-07-10T21:07:51Z,1937621.10
bsan,bit-set-0.10.0,tests::test_truncate,success,17.191,1.0309404001,0.007732848776710813,1.0297935905000002,1.021191524,1.044154075,10,2026-07-10T21:08:03Z,1937621.10
